name,label,year,GEOID,NAME,variable,estimate,moe
B01001_002,Estimate!!Total!!Male,2012,77030,ZCTA5 77030,B01001_002,5413,572
B01001_002,Estimate!!Total!!Male,2012,77032,ZCTA5 77032,B01001_002,6200,671
B01001_002,Estimate!!Total!!Male,2012,77033,ZCTA5 77033,B01001_002,13119,938
B01001_002,Estimate!!Total!!Male,2012,77035,ZCTA5 77035,B01001_002,17159,1033
B01001_002,Estimate!!Total!!Male,2012,77036,ZCTA5 77036,B01001_002,36099,1605
B01001_002,Estimate!!Total!!Male,2012,77043,ZCTA5 77043,B01001_002,11256,1234
B01001_002,Estimate!!Total!!Male,2012,77049,ZCTA5 77049,B01001_002,14622,802
B01001_002,Estimate!!Total!!Male,2012,77054,ZCTA5 77054,B01001_002,10921,1012
B01001_002,Estimate!!Total!!Male,2012,77055,ZCTA5 77055,B01001_002,21163,1195
B01001_002,Estimate!!Total!!Male,2012,77056,ZCTA5 77056,B01001_002,8295,535
B01001_002,Estimate!!Total!!Male,2012,77057,ZCTA5 77057,B01001_002,20016,1213
B01001_002,Estimate!!Total!!Male,2012,77058,ZCTA5 77058,B01001_002,8511,653
B01001_002,Estimate!!Total!!Male,2012,77061,ZCTA5 77061,B01001_002,12613,1000
B01001_002,Estimate!!Total!!Male,2012,77063,ZCTA5 77063,B01001_002,18198,1013
B01001_002,Estimate!!Total!!Male,2012,77064,ZCTA5 77064,B01001_002,21462,986
B01001_002,Estimate!!Total!!Male,2012,77065,ZCTA5 77065,B01001_002,17666,842
B01001_002,Estimate!!Total!!Male,2012,77066,ZCTA5 77066,B01001_002,15704,865
B01001_002,Estimate!!Total!!Male,2012,77070,ZCTA5 77070,B01001_002,22502,968
B01001_002,Estimate!!Total!!Male,2012,77071,ZCTA5 77071,B01001_002,12585,796
B01001_002,Estimate!!Total!!Male,2012,77072,ZCTA5 77072,B01001_002,28176,1324
B01001_002,Estimate!!Total!!Male,2012,77073,ZCTA5 77073,B01001_002,18788,1247
B01001_002,Estimate!!Total!!Male,2012,77074,ZCTA5 77074,B01001_002,17120,1138
B01001_002,Estimate!!Total!!Male,2012,77075,ZCTA5 77075,B01001_002,18722,1207
B01001_002,Estimate!!Total!!Male,2012,77077,ZCTA5 77077,B01001_002,25325,1163
B01001_002,Estimate!!Total!!Male,2012,77079,ZCTA5 77079,B01001_002,14619,762
B01001_002,Estimate!!Total!!Male,2012,77081,ZCTA5 77081,B01001_002,23625,1556
B01001_002,Estimate!!Total!!Male,2012,77087,ZCTA5 77087,B01001_002,20240,998
B01001_002,Estimate!!Total!!Male,2012,77089,ZCTA5 77089,B01001_002,25202,1260
B01001_002,Estimate!!Total!!Male,2012,77090,ZCTA5 77090,B01001_002,15738,1101
B01001_002,Estimate!!Total!!Male,2012,77091,ZCTA5 77091,B01001_002,10802,779
B01001_002,Estimate!!Total!!Male,2012,77092,ZCTA5 77092,B01001_002,17143,1026
B01001_002,Estimate!!Total!!Male,2012,77096,ZCTA5 77096,B01001_002,16252,886
B01001_002,Estimate!!Total!!Male,2012,77098,ZCTA5 77098,B01001_002,6722,799
B01001_002,Estimate!!Total!!Male,2012,77099,ZCTA5 77099,B01001_002,22694,1251
B01001_002,Estimate!!Total!!Male,2012,77201,ZCTA5 77201,B01001_002,0,13
B01001_002,Estimate!!Total!!Male,2012,77301,ZCTA5 77301,B01001_002,16240,990
B01001_002,Estimate!!Total!!Male,2012,77303,ZCTA5 77303,B01001_002,7851,859
B01001_002,Estimate!!Total!!Male,2012,77328,ZCTA5 77328,B01001_002,8077,775
B01001_002,Estimate!!Total!!Male,2012,77339,ZCTA5 77339,B01001_002,19045,884
B01001_002,Estimate!!Total!!Male,2012,77356,ZCTA5 77356,B01001_002,11649,836
B01001_002,Estimate!!Total!!Male,2012,77379,ZCTA5 77379,B01001_002,35943,1269
B01001_002,Estimate!!Total!!Male,2012,77380,ZCTA5 77380,B01001_002,11632,939
B01001_002,Estimate!!Total!!Male,2012,77381,ZCTA5 77381,B01001_002,17629,724
B01001_002,Estimate!!Total!!Male,2012,77384,ZCTA5 77384,B01001_002,5617,609
B01001_002,Estimate!!Total!!Male,2012,77401,ZCTA5 77401,B01001_002,8840,327
B01001_002,Estimate!!Total!!Male,2012,77433,ZCTA5 77433,B01001_002,25052,1084
B01001_002,Estimate!!Total!!Male,2012,77446,ZCTA5 77446,B01001_002,2156,304
B01001_002,Estimate!!Total!!Male,2012,77450,ZCTA5 77450,B01001_002,33593,1051
B01001_002,Estimate!!Total!!Male,2012,77471,ZCTA5 77471,B01001_002,16834,880
B01001_002,Estimate!!Total!!Male,2012,77474,ZCTA5 77474,B01001_002,6581,468
B01001_002,Estimate!!Total!!Male,2012,77477,ZCTA5 77477,B01001_002,17415,934
B01001_002,Estimate!!Total!!Male,2012,77478,ZCTA5 77478,B01001_002,11582,614
B01001_002,Estimate!!Total!!Male,2012,77479,ZCTA5 77479,B01001_002,37129,1277
B01001_002,Estimate!!Total!!Male,2012,77493,ZCTA5 77493,B01001_002,11279,707
B01001_002,Estimate!!Total!!Male,2012,77498,ZCTA5 77498,B01001_002,25838,964
B01001_002,Estimate!!Total!!Male,2012,77504,ZCTA5 77504,B01001_002,12175,982
B01001_002,Estimate!!Total!!Male,2012,77505,ZCTA5 77505,B01001_002,11106,699
B01001_002,Estimate!!Total!!Male,2012,77511,ZCTA5 77511,B01001_002,23702,1071
B01001_002,Estimate!!Total!!Male,2012,77520,ZCTA5 77520,B01001_002,18225,785
B01001_002,Estimate!!Total!!Male,2012,77550,ZCTA5 77550,B01001_002,10595,637
B01001_002,Estimate!!Total!!Male,2012,77554,ZCTA5 77554,B01001_002,4732,345
B01001_002,Estimate!!Total!!Male,2012,77586,ZCTA5 77586,B01001_002,10659,630
B01001_002,Estimate!!Total!!Male,2012,77591,ZCTA5 77591,B01001_002,5944,497
B01001_002,Estimate!!Total!!Male,2013,77002,ZCTA5 77002,B01001_002,9469,533
B01001_002,Estimate!!Total!!Male,2013,77003,ZCTA5 77003,B01001_002,5443,577
