name,label,year,GEOID,NAME,variable,estimate,moe
B11016_001,Estimate!!Total,2013,77019,ZCTA5 77019,B11016_001,9934,318
B11016_001,Estimate!!Total,2013,77020,ZCTA5 77020,B11016_001,8100,285
B11016_001,Estimate!!Total,2013,77021,ZCTA5 77021,B11016_001,9766,320
B11016_001,Estimate!!Total,2013,77022,ZCTA5 77022,B11016_001,9045,315
B11016_001,Estimate!!Total,2013,77023,ZCTA5 77023,B11016_001,9455,317
B11016_001,Estimate!!Total,2013,77024,ZCTA5 77024,B11016_001,14436,327
B11016_001,Estimate!!Total,2013,77025,ZCTA5 77025,B11016_001,11690,389
B11016_001,Estimate!!Total,2013,77026,ZCTA5 77026,B11016_001,7855,327
B11016_001,Estimate!!Total,2013,77027,ZCTA5 77027,B11016_001,8874,473
B11016_001,Estimate!!Total,2013,77029,ZCTA5 77029,B11016_001,5618,286
B11016_001,Estimate!!Total,2013,77030,ZCTA5 77030,B11016_001,5119,305
B11016_001,Estimate!!Total,2013,77032,ZCTA5 77032,B11016_001,4229,245
B11016_001,Estimate!!Total,2013,77033,ZCTA5 77033,B11016_001,8772,281
B11016_001,Estimate!!Total,2013,77035,ZCTA5 77035,B11016_001,13200,390
B11016_001,Estimate!!Total,2013,77036,ZCTA5 77036,B11016_001,22928,633
B11016_001,Estimate!!Total,2013,77043,ZCTA5 77043,B11016_001,8183,275
B11016_001,Estimate!!Total,2013,77049,ZCTA5 77049,B11016_001,8669,356
B11016_001,Estimate!!Total,2013,77054,ZCTA5 77054,B11016_001,11621,469
B11016_001,Estimate!!Total,2013,77055,ZCTA5 77055,B11016_001,14427,320
B11016_001,Estimate!!Total,2013,77056,ZCTA5 77056,B11016_001,9422,385
B11016_001,Estimate!!Total,2013,77057,ZCTA5 77057,B11016_001,19888,484
B11016_001,Estimate!!Total,2013,77058,ZCTA5 77058,B11016_001,8304,402
B11016_001,Estimate!!Total,2013,77061,ZCTA5 77061,B11016_001,8367,302
B11016_001,Estimate!!Total,2013,77063,ZCTA5 77063,B11016_001,17321,529
B11016_001,Estimate!!Total,2013,77064,ZCTA5 77064,B11016_001,15382,380
B11016_001,Estimate!!Total,2013,77065,ZCTA5 77065,B11016_001,14192,286
