name,label,year,GEOID,NAME,variable,estimate,moe
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77007,ZCTA5 77007,B15003_016,187,119
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77008,ZCTA5 77008,B15003_016,337,133
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77009,ZCTA5 77009,B15003_016,930,281
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77010,ZCTA5 77010,B15003_016,9,14
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77011,ZCTA5 77011,B15003_016,256,124
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77012,ZCTA5 77012,B15003_016,320,116
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77016,ZCTA5 77016,B15003_016,550,177
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77017,ZCTA5 77017,B15003_016,434,110
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77018,ZCTA5 77018,B15003_016,400,189
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77019,ZCTA5 77019,B15003_016,59,35
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77020,ZCTA5 77020,B15003_016,393,143
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77021,ZCTA5 77021,B15003_016,394,138
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77022,ZCTA5 77022,B15003_016,734,188
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77023,ZCTA5 77023,B15003_016,647,165
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77024,ZCTA5 77024,B15003_016,119,64
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77025,ZCTA5 77025,B15003_016,198,94
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77026,ZCTA5 77026,B15003_016,449,159
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77027,ZCTA5 77027,B15003_016,98,79
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77029,ZCTA5 77029,B15003_016,469,138
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77030,ZCTA5 77030,B15003_016,15,20
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77032,ZCTA5 77032,B15003_016,75,40
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77033,ZCTA5 77033,B15003_016,434,150
B15003_016,Estimate!!Total!!12th grade no diploma,2013,77035,ZCTA5 77035,B15003_016,798,299
