event_uid,venue_uid,"start_date","end_date"
10250219,6450183,"2018-11-02","2018-11-28"
10252989,6450183,"2012-12-01","2012-12-21"
10256385,4036593,"2009-09-22","2009-10-04"
10257038,13500511,"2017-03-20","2017-03-20"
10257473,6569912,"2018-06-01","2018-08-11"
10258684,9927925,"2012-07-26","2012-09-07"
10259392,2594833,"2015-10-22","2015-11-21"
10261693,2101824,"2017-08-05","2017-08-26"
10263046,512846,"2010-11-06","2010-12-23"
10263233,6618085,"2016-06-25","2016-06-24"
10263449,10137684,"2016-02-05","2016-05-08"
10267430,16533364,"2013-11-07","2013-11-30"
10267939,12026929,"2016-11-15","2016-11-15"
10267957,12330565,"2007-02-04","2007-05-06"
10268698,3255090,"2007-02-23","2007-02-23"
10270222,15997428,"2019-09-05","2019-10-01"
10270861,2222642,"2009-07-11","2009-08-15"
10271433,12330565,"2013-06-21","2013-06-21"
10272421,512846,"2011-07-16","2011-08-20"
10272855,3352428,"2016-02-27","2016-03-26"
10273263,12757578,"2010-08-16","2010-08-14"
10273698,2101824,"2018-05-05","2018-08-24"
10276331,3550312,"2015-10-01","2015-10-28"
10276517,13500511,"2016-02-02","2016-02-02"
10278268,14153503,"2013-01-26","2013-01-26"
10279763,11288393,"2016-02-11","2016-12-31"
10283360,14858902,"2007-06-02","2007-07-07"
10283663,4029071,"2016-01-23","2016-01-23"
10286628,1153402,"2013-01-26","2013-03-05"
10287317,512846,"2018-10-26","2019-01-12"
10287620,1770792,"2014-09-05","2014-10-04"
10288420,10137684,"2014-12-13","2014-12-13"
10288955,12757578,"2007-05-04","2007-06-30"
10290602,5619990,"2016-02-12","2016-02-12"
10292928,2271027,"2015-09-24","2015-10-14"
10297414,615820,"2019-01-25","2019-05-18"
10300238,14221280,"2015-03-06","2015-04-11"
10303293,5628617,"2009-09-25","2009-11-01"
10305372,13695903,"2016-01-16","2016-02-14"
10305841,3430069,"2015-05-01","2015-06-01"
10310583,15370206,"2009-08-14","2009-10-16"
10311131,10136979,"2008-05-03","2008-05-03"
10314012,4451265,"2013-10-12","2013-11-09"
10323721,12330565,"2008-11-24","2009-01-11"
10326204,807204,"2011-08-21","2011-08-21"
10327964,3029515,"2017-01-28","2017-02-11"
10329804,10174866,"2011-06-04","2011-07-02"
10330734,3255090,"2010-04-01","2010-04-27"
10336107,3887462,"2012-08-25","2012-08-25"
10337171,5812647,"2014-09-06","2014-09-06"
10337609,6474523,"2009-03-28","2009-04-29"
10341374,4969381,"2016-02-26","2016-03-06"
10348538,3155723,"2013-02-16","2013-03-23"
10349192,3155723,"2018-01-13","2018-02-17"
10349740,6394891,"2016-09-02","2016-12-08"
10350294,1459984,"2011-10-29","2011-10-29"
10351261,2857335,"2009-05-02","2009-05-25"
10355698,5527059,"2007-07-14","2007-08-18"
10356362,6474523,"2015-04-10","2015-05-23"
10356737,512846,"2015-09-15","2015-11-21"
10356930,284892,"2012-02-04","2012-03-16"
10357995,3029515,"2016-05-11","2016-05-11"
10358464,9576675,"2013-08-28","2013-09-28"
10361958,10316129,"2014-03-29","2014-05-04"
10362458,1153402,"2014-09-26","2014-09-26"
10363877,12330565,"2015-03-01","2015-05-10"
10364477,9902051,"2012-08-11","2012-08-12"
10365408,14199188,"2015-05-14","2015-06-11"
10365437,15997428,"2009-10-01","2009-11-05"
10369780,1647308,"2018-03-29","2018-03-30"
10371218,4578810,"2018-06-02","2018-11-18"
10373575,15346963,"2011-08-06","2011-09-10"
10375736,8573380,"2009-07-11","2009-08-15"
10381796,13952082,"2007-02-24","2007-02-24"
10382511,10547616,"2014-03-15","2014-04-26"
10383408,12110484,"2016-02-19","2016-04-17"
10384017,8298559,"2018-07-28","2018-09-15"
10386549,10711215,"2011-07-08","2011-08-06"
10386866,10547616,"2015-03-28","2015-04-25"
10394621,512846,"2015-10-13","2015-12-19"
10395463,15797266,"2012-10-20","2012-11-24"
10396323,10547616,"2008-10-11","2008-10-18"
10396735,11856697,"2012-01-20","2012-02-25"
10398968,8372249,"2012-03-09","2012-04-20"
10399577,7003882,"2015-08-22","2015-08-22"
10401387,476776,"2018-06-30","2018-07-28"
10403517,13360907,"2018-10-11","2018-11-08"
10404279,12330565,"2012-02-01","2012-05-20"
10404428,3708126,"2016-03-09","2016-03-27"
10404815,2797286,"2009-03-20","2009-04-17"
10408905,3708126,"2011-07-23","2011-09-03"
10418867,14088458,"2017-10-07","2017-10-29"
10420884,3550312,"2017-03-06","2017-04-12"
10420979,4451265,"2019-08-02","2019-09-15"
10421072,9873468,"2011-05-20","2011-07-02"
10421733,10137684,"2014-05-30","2014-09-07"
10422736,7049963,"2014-04-19","2014-05-17"
10426506,8692473,"2014-11-15","2015-01-03"
10426609,4036593,"2017-11-25","2018-01-07"
10426901,7049963,"2011-10-08","2011-11-26"
10427856,9783535,"2016-02-06","2016-02-06"
10434079,14312615,"2018-11-08","2019-02-08"
10434138,9873468,"2009-11-06","2009-12-19"
10439014,13952082,"2017-04-21","2017-07-01"
10441506,1166499,"2019-08-23","2019-08-24"
10445694,14725459,"2019-02-08","2019-04-01"
10449138,5903412,"2012-10-12","2012-11-11"
10449306,3708126,"2013-02-16","2013-03-30"
10450094,5764669,"2010-07-10","2010-07-10"
10454496,12757578,"2011-07-09","2011-08-20"
10454765,11856697,"2011-04-07","2011-04-07"
10455728,3155723,"2013-10-19","2013-11-23"
10456742,10137684,"2019-01-12","2018-01-12"
10458731,3143806,"2012-12-01","2012-12-30"
10458856,10811152,"2016-12-03","2017-01-07"
10462174,1153402,"2007-04-29","2007-04-29"
10463055,5812647,"2014-09-04","2014-09-07"
10464039,1459984,"2011-01-14","2011-02-26"
10464105,6618085,"2017-04-28","2017-08-06"
10466207,14153503,"2013-01-26","2013-01-26"
10469671,6618085,"2016-02-04","2016-02-04"
10475274,6022610,"2012-11-08","2013-01-06"
10478222,3214624,"2016-05-03","2016-09-08"
10480441,4377961,"2018-11-23","2018-11-25"
10481457,7111510,"2018-12-15","2018-12-15"
10482791,6569912,"2014-06-01","2014-08-30"
10485429,9576675,"2009-07-11","2009-07-27"
10486923,9743125,"2012-08-11","2012-09-01"
10487656,75028,"2010-04-09","2010-04-27"
10487896,9783535,"2019-02-08","2019-02-09"
10489599,4024092,"2014-10-04","2014-10-04"
10490690,8372249,"2015-01-23","2015-02-22"
10492582,10811152,"2014-05-17","2014-05-17"
10494001,5811036,"2007-04-14","2007-05-04"
10496346,11089742,"2019-03-30","2019-05-04"
10497588,12167236,"2019-01-12","2019-02-15"
10497814,1540059,"2011-09-15","2011-10-14"
10498849,3071924,"2016-10-01","2016-11-04"
10503653,9960048,"2016-09-23","2017-01-07"
10504286,9576675,"2016-04-02","2016-04-24"
10507628,5031284,"2014-01-18","2014-02-15"
10510505,5231713,"2008-01-26","2008-04-01"
10510643,8856522,"2017-12-10","2018-01-28"
10512329,12757578,"2014-02-01","2014-03-08"
10514636,10439642,"2017-09-08","2017-10-07"
10516129,7729187,"2014-03-08","2014-04-12"
10516229,1647308,"2014-07-30","2014-07-30"
10519954,13952082,"2008-11-01","2009-01-03"
10525316,14088458,"2018-10-06","2018-10-27"
10530108,15837282,"2012-02-26","2012-02-27"
10530597,13236364,"2015-06-06","2015-07-03"
10531209,11856697,"2018-01-18","2018-03-25"
10531690,4578810,"2011-09-10","2011-12-04"
10531826,8582368,"2018-11-08","2018-11-08"
10534102,9743125,"2015-05-29","2015-08-08"
10534293,15370206,"2017-06-30","2017-08-31"
10535282,1459984,"2011-10-13","2011-10-13"
10536225,12292027,"2008-06-26","2008-07-16"
10537319,13521856,"2016-11-28","2016-12-03"
10540742,6022610,"2019-05-10","2019-07-07"
10545027,2959161,"2016-01-21","2016-03-05"
10547906,10137684,"2008-07-10","2008-09-14"
10548885,3708126,"2016-08-06","2016-09-24"
10555455,13952082,"2018-06-01","2018-07-07"
10555714,218224,"2014-10-20","2015-01-05"
10559679,16193029,"2013-11-09","2014-02-01"
10559691,8692473,"2010-03-13","2010-04-16"
10559959,14221280,"2019-01-26","2019-03-09"
10559992,15773159,"2014-02-25","2014-02-25"
10562212,2533723,"2013-01-30","2013-01-30"
10564263,6618085,"2015-11-19","2015-11-19"
10564392,15100653,"2012-03-31","2012-05-31"
10566954,10439642,"2018-07-27","2018-07-29"
10568708,1747891,"2008-10-04","2008-11-04"
10569750,7111510,"2017-06-17","2017-10-17"
10570682,1153402,"2019-05-31","2019-07-14"
10571016,13952082,"2012-05-25","2012-07-07"
10572132,7111510,"2019-05-04","2019-07-20"
10572522,14330106,"2009-02-13","2009-02-28"
10572542,5031284,"2018-06-30","2018-08-04"
10573330,1202932,"2013-12-07","2013-12-07"
10575106,11856697,"2013-08-23","2013-09-28"
10575351,6022610,"2009-02-27","2009-03-29"
10576621,6567283,"2016-01-09","2016-02-27"
10577521,3887462,"2011-01-14","2011-02-26"
10577983,7049963,"2012-09-24","2012-10-27"
10578565,2594833,"2016-01-29","2016-02-25"
10579963,9215998,"2007-05-05","2007-05-05"
10583594,6450183,"2017-10-03","2017-10-28"
10585181,13952082,"2018-06-30","2018-06-30"
10585285,11856697,"2013-11-22","2014-01-11"
10586974,16087176,"2014-05-17","2014-05-31"
10591089,14834432,"2019-05-10","2019-06-28"
10591116,1077923,"2012-08-18","2012-08-19"
10595663,4839648,"2013-08-30","2013-09-05"
10595798,11856697,"2012-03-09","2012-04-14"
10595808,2857335,"2012-09-01","2012-09-30"
10596714,13371986,"2013-05-23","2013-05-23"
10597023,12330565,"2007-11-18","2008-03-30"
10598909,6618085,"2013-10-18","2013-10-18"
10599834,12963284,"2015-04-11","2015-04-25"
10603749,2594833,"2015-11-05","2015-12-12"
10604627,3143806,"2009-09-12","2009-10-24"
10605979,13952082,"2013-02-22","2013-03-30"
10606913,13020476,"2014-11-12","2014-12-12"
10609104,3255090,"2007-07-14","2007-08-18"
10609327,3352428,"2017-08-19","2017-09-16"
10623685,13236364,"2017-04-08","2017-05-13"
10624328,4599642,"2018-11-30","2018-11-30"
10630049,12042046,"2017-02-16","2017-06-01"
10630247,10711215,"2011-04-07","2011-04-16"
10631097,5231713,"2008-10-17","2008-11-01"
10635970,1153402,"2018-10-03","2018-10-03"
10636621,16545239,"2012-10-17","2012-10-17"
10638868,16545239,"2010-10-01","2010-10-01"
10641695,11058957,"2018-04-26","2018-04-26"
10642696,16399049,"2009-11-05","2009-12-19"
10642995,8692473,"2017-05-13","2017-06-10"
10644019,7049963,"2012-02-11","2012-03-17"
10646572,13952082,"2015-01-09","2015-02-21"
10649999,3550312,"2017-02-27","2017-04-07"
10651968,11856697,"2016-05-06","2016-06-11"
10653418,15773159,"2012-10-19","2012-10-20"
10654528,15901858,"2012-12-29","2012-12-29"
10654976,6480276,"2017-12-09","2017-12-09"
10655566,4599642,"2014-04-04","2014-04-04"
10655721,4036593,"2017-11-25","2018-01-07"
10656632,6569912,"2015-12-03","2015-12-03"
10656732,6394891,"2018-04-04","2018-05-03"
10657212,5031284,"2015-12-05","2016-01-09"
10658923,16545239,"2011-07-14","2011-07-15"
10659111,2363632,"2008-09-27","2008-10-18"
10659147,7637251,"2012-11-07","2012-11-11"
10662205,5231713,"2009-09-11","2009-10-17"
10663124,4036593,"2015-08-22","2015-10-04"
10663898,10534432,"2014-08-01","2014-08-30"
10664881,1647308,"2017-05-13","2017-07-22"
10665488,2838960,"2014-03-21","2014-04-19"
10665531,13357951,"2010-09-17","2010-10-07"
10671087,14746351,"2013-06-29","2013-07-07"
10671158,2857335,"2010-05-29","2010-05-29"
10671171,1153402,"2019-04-25","2019-04-25"
10677894,2237894,"2008-03-07","2008-04-20"
10678372,2959161,"2014-09-16","2014-10-25"
10681548,2857335,"2012-04-07","2012-04-29"
10682278,3550312,"2016-03-28","2016-05-11"
10683538,5764669,"2011-11-05","2011-11-26"
10684065,6618085,"2009-04-24","2009-05-10"
10684187,6022610,"2017-05-12","2017-07-02"
10684411,2838960,"2017-06-09","2017-08-26"
10684628,6567283,"2009-11-07","2010-01-02"
10684967,14858902,"2009-10-24","2009-11-28"
10686225,12757578,"2011-11-12","2012-01-07"
10686397,12330565,"2015-04-04","2015-07-05"
10688908,9743125,"2013-09-06","2013-10-29"
10690707,512846,"2008-10-23","2008-11-22"
10698917,10000716,"2016-09-03","2016-09-29"
10699850,11785671,"2011-12-17","2011-01-26"
10699921,176405,"2016-01-14","2016-02-04"
10702596,2533723,"2011-06-16","2011-07-03"
10705964,15938756,"2009-09-03","2009-10-05"
10706619,8692473,"2016-04-09","2016-04-23"
10708682,3255090,"2010-09-25","2010-10-02"
10709390,5031284,"2012-01-14","2012-02-11"
10711249,14221280,"2010-03-29","2010-04-24"
10719150,13952082,"2016-10-28","2016-12-30"
10720080,9743125,"2012-06-15","2012-08-05"
10726606,4011713,"2018-09-29","2018-10-07"
10729913,7535394,"2016-12-03","2017-01-07"
10732784,10000716,"2015-03-07","2015-04-02"
10736881,476776,"2015-03-20","2015-04-17"
10747857,10534432,"2014-04-04","2014-05-03"
10748350,10137684,"2010-01-16","2010-05-16"
10749285,10547616,"2007-03-24","2007-04-21"
10749817,10547616,"2013-04-27","2013-05-25"
10750304,15100653,"2012-03-31","2012-03-31"
10751786,3035397,"2007-03-02","2007-03-02"
10753212,8710352,"2018-10-21","2018-10-21"
10754454,6618085,"2011-03-29","2010-02-18"
10755250,3775918,"2012-09-13","2012-09-16"
10755558,3555411,"2015-10-03","2015-10-03"
10757524,2188428,"2011-04-08","2011-05-07"
10758496,13275212,"2012-04-21","2012-04-21"
10760840,10019787,"2018-07-28","2018-07-28"
10760891,13750233,"2016-12-03","2017-01-31"
10760950,4334497,"2010-10-16","2011-01-30"
10761979,6669651,"2012-09-10","2012-09-10"
10762091,15893567,"2010-11-27","2010-12-31"
10763363,5527059,"2012-05-12","2012-06-23"
10768837,10213335,"2017-11-04","2018-02-04"
10768878,7729187,"2009-02-19","2009-02-19"
10769707,2797286,"2012-09-07","2012-10-07"
10773029,10227742,"2016-12-10","2016-12-10"
10775929,15022315,"2011-09-06","2011-12-29"
10776728,9794617,"2018-02-06","2018-02-07"
10779880,7729187,"2014-09-06","2014-10-18"
10780242,6480276,"2018-05-19","2018-07-21"
10780516,2101824,"2017-10-07","2017-12-14"
10780820,476776,"2017-02-25","2017-04-01"
10781134,14369173,"2011-11-10","2011-11-10"
10781809,9576675,"2016-08-13","2016-08-13"
10788171,3772654,"2018-06-22","2018-07-27"
10789863,11860572,"2018-05-03","2018-06-30"
10789981,1396764,"2008-10-11","2008-10-25"
10795214,8346100,"2013-02-16","2013-02-16"
10795504,14153503,"2009-12-11","2010-02-14"
10805592,3763254,"2016-03-12","2016-05-01"
10806347,6450183,"2010-11-01","2010-11-24"
10806628,13952082,"2018-04-06","2018-05-26"
10807220,9549403,"2012-10-12","2012-10-27"
10808298,3816741,"2014-01-16","2014-02-15"
10808414,3255090,"2008-02-01","2008-02-28"
10809035,512846,"2014-02-27","2014-04-19"
10810083,11856697,"2014-05-27","2014-05-27"
10811858,11143361,"2016-01-09","2016-03-04"
10812740,8692473,"2017-01-28","2017-03-11"
10814095,416130,"2012-07-19","2012-08-09"
10814528,11778569,"2013-07-10","2013-07-10"
10816877,6474523,"2011-02-19","2011-02-19"
10819624,4683018,"2017-03-25","2017-03-26"
10821837,3816741,"2019-08-26","2019-09-13"
10825116,11856697,"2018-09-28","2018-11-11"
10826963,4377961,"2017-04-23","2017-04-23"
10829051,14088458,"2017-01-07","2017-01-31"
10830235,8298559,"2012-02-04","2012-02-04"
10834682,4747014,"2013-05-24","2013-08-25"
10835490,2797286,"2016-04-22","2016-05-28"
10836658,12757578,"2009-08-22","2009-09-12"
10839987,14199188,"2018-11-08","2019-01-04"
10840236,13236364,"2018-04-07","2018-05-12"
10840768,3708126,"2013-10-05","2013-11-30"
10841825,15823095,"2012-10-07","2012-10-07"
10842318,10547616,"2011-02-19","2011-03-19"
10842961,14330106,"2018-09-15","2018-11-03"
10843298,2575785,"2012-11-08","2012-11-12"
10844352,14258737,"2014-03-15","2014-04-27"
10845188,10711215,"2011-11-11","2012-01-07"
10845358,6618085,"2017-12-15","2018-03-25"
10847334,14088458,"2018-03-03","2018-03-31"
10848213,1300447,"2019-09-25","2019-10-17"
10850973,1647308,"2015-07-18","2015-07-18"
10851052,13236364,"2014-05-03","2014-05-31"
10851198,512846,"2009-05-09","2009-06-06"
10853018,15141597,"2019-05-18","2019-06-22"
10854106,3155723,"2013-06-01","2013-07-06"
10854729,14221280,"2019-09-07","2019-11-02"
10864265,13952082,"2018-10-20","2018-10-20"
10866444,13836756,"2018-04-21","2018-04-21"
10867041,1153402,"2011-03-05","2011-09-25"
10868931,615820,"2019-01-25","2019-05-18"
10870240,13952082,"2018-07-13","2018-08-25"
10870639,7729187,"2018-05-26","2018-07-21"
10872250,12330565,"2015-04-16","2015-07-19"
10877174,7111510,"2018-10-20","2018-10-20"
10881157,2857335,"2015-05-02","2015-06-03"
10881317,6480276,"2016-10-22","2016-10-22"
10881663,4174713,"2018-08-13","2018-08-24"
10882309,220855,"2008-03-13","2008-03-27"
10884932,1153402,"2011-04-15","2011-07-17"
10888724,2533723,"2016-02-24","2016-02-24"
10891523,15901858,"2007-12-14","2008-01-19"
10892453,11058957,"2007-09-25","2007-12-22"
10895895,7532718,"2016-04-16","2016-04-16"
10898581,14088458,"2017-07-01","2017-07-30"
10901854,4150171,"2012-12-01","2012-12-01"
10905379,10711215,"2011-05-21","2011-06-04"
10906445,10000716,"2010-12-04","2010-12-30"
10907375,5231713,"2011-03-25","2011-04-16"
10908985,11288393,"2019-10-18","2020-01-05"
10910555,12330565,"2008-06-14","2008-09-28"
10912373,12330565,"2012-11-03","2012-11-03"
10913026,13952082,"2016-07-08","2016-08-27"
10914646,4747014,"2015-05-21","2015-05-21"
10916974,2575785,"2013-03-28","2013-03-28"
10918327,5628617,"2012-03-02","2012-04-02"
10918566,7729187,"2012-07-14","2012-08-18"
10920013,6569912,"2012-11-13","2012-11-13"
10920627,1153402,"2009-01-13","2009-02-15"
10921310,12330565,"2013-06-09","2013-09-22"
10922409,13236364,"2019-01-19","2019-02-16"
10924975,1212828,"2012-08-25","2012-11-03"
10926640,10136979,"2011-05-21","2011-05-21"
10927172,3143806,"2012-10-26","2012-10-26"
10928085,6022610,"2015-05-08","2015-07-05"
10928117,3155723,"2017-04-08","2017-05-13"
10929814,7535394,"2017-05-20","2017-07-01"
10932253,15123524,"2010-12-09","2011-01-28"
10933213,1153402,"2017-02-10","2017-02-10"
10935494,7049963,"2014-12-13","2014-12-27"
10936764,11856697,"2013-01-25","2013-03-02"
10937615,9783535,"2018-06-22","2018-06-23"
10938269,8692473,"2008-04-18","2008-05-24"
10941541,5527059,"2012-10-06","2012-10-06"
10942504,6838236,"2012-05-04","2012-05-05"
10942809,3708126,"2019-08-17","2019-09-28"
10946993,13956511,"2012-10-27","2012-10-27"
10948449,1396764,"2009-12-05","2009-12-24"
10952162,3550312,"2016-08-29","2016-09-25"
10953084,7898351,"2019-03-28","2019-03-23"
10953783,8692473,"2011-03-23","2011-04-23"
10954593,13533688,"2009-04-18","2009-04-25"
10954645,416130,"2010-02-25","2010-03-25"
10954796,15506325,"2010-10-14","2010-11-09"
10954987,6394891,"2011-02-25","2011-04-30"
10955020,9976546,"2009-05-17","2009-05-17"
10955835,12110484,"2012-06-20","2012-06-20"
10957141,863478,"2008-11-14","2008-12-13"
10962554,11856697,"2016-03-11","2016-03-11"
10966528,3550312,"2017-09-11","2017-09-24"
10966970,1153402,"2016-04-16","2016-04-16"
10967719,16545239,"2011-07-16","2011-07-17"
10971282,3071924,"2009-09-19","2009-10-24"
10973066,1153402,"2013-01-10","2013-01-10"
10974121,3550312,"2017-10-09","2017-11-05"
10974233,1396764,"2017-01-12","2017-02-15"
10978402,16399049,"2008-12-13","2009-01-10"
10981552,13926907,"2009-04-04","2009-05-02"
10983350,6618085,"2011-08-04","2011-08-04"
10985633,5812647,"2011-10-23","2011-10-23"
10986093,4451265,"2016-10-20","2016-10-20"
10990674,557630,"2013-04-26","2013-06-07"
10991844,5764669,"2009-05-30","2009-06-21"
10993148,3708126,"2014-03-01","2014-04-01"
10998598,10000716,"2012-02-03","2012-03-01"
10999316,4334497,"2007-05-26","2007-09-16"
11001306,4451265,"2018-12-08","2018-12-08"
11002208,7049963,"2016-04-02","2016-04-22"
11007689,6617588,"2012-12-01","2012-12-01"
11010230,11856697,"2017-05-05","2017-06-11"
11010878,4011713,"2015-11-24","2016-02-21"
11011976,11697216,"2010-02-26","2010-03-19"
11012636,1647308,"2013-09-18","2013-09-18"
11021688,12330565,"2014-03-02","2014-05-26"
11023665,1540059,"2009-01-22","2009-02-20"
11026979,3708126,"2018-10-06","2018-11-24"
11030640,9743125,"2013-10-04","2013-12-21"
11031188,15123524,"2019-09-05","2019-10-03"
11031255,3071924,"2017-10-21","2017-11-18"
11031763,863478,"2008-08-08","2008-09-06"
11032368,11856697,"2012-11-30","2013-01-12"
11035274,6618085,"2008-01-26","2008-04-20"
11039915,6474523,"2009-09-03","2009-10-24"
11041922,4599642,"2018-04-21","2018-05-05"
