event_uid,artist_uid
8303495,6602053
8303495,14615165
8303495,15255777
8304674,4741528
8304674,16011944
8305126,3105436
8305126,8652445
8305126,9305784
8318342,71252
8318342,206651
8318342,393335
8318342,2846893
8318342,4444815
8318342,5251254
8318342,6200480
8318342,8687521
8318342,9704986
8318342,10937310
8319419,3118285
8326492,9933946
8329573,359196
8329573,3468621
8329573,10993482
8329573,12776110
8329573,15032373
8329573,15585111
8332018,14697812
8340442,2524389
8340442,5676719
8343249,2638148
8344014,1370857
8344226,3183467
8344380,3540026
8344380,11156874
8344380,15081931
8344458,6873985
8344458,15942451
8344851,5253599
8345532,15604141
8348673,1813079
8348673,2349406
8348673,3291887
8348673,4199480
8348673,4670158
8348673,5967189
8348673,7637688
8348673,8380352
8348673,10518136
8348673,10703660
8348673,12637610
8348673,13375152
8348673,13393130
8348673,13982553
8348673,15031609
8348673,16490561
8355903,7737339
8355903,10414573
8355903,13555323
8357514,16194018
8360403,14484268
8360593,4424711
8360593,13748977
8362142,1670928
8362142,2076511
8362142,8330495
8362142,11030310
8362142,11282030
8362142,11477852
8362142,11861495
8362142,13033553
8362142,15867083
8365050,2438155
8365223,2883117
8366147,10286777
8366822,5158554
8370326,12176023
8374831,12637610
8376533,14558201
8376636,5968992
8376636,15506910
8377870,2328939
8377870,7863918
8377870,8343872
8377870,8454165
8377870,16737711
8378077,7637688
8378974,9386905
8380712,5660788
8380712,13526772
8381605,12011711
8382289,2280741
8382289,4084639
8382289,4628573
8382289,4682229
8382289,7123103
8382289,7909129
8382289,8285597
8382289,8934414
8382289,10518136
8382289,10926407
8382289,12132929
8382289,14183351
8382289,14718455
8382289,15279537
8382289,15592590
8382289,16241360
8382289,16715366
8383185,170349
8383185,8687972
8388440,14194674
8391182,6064015
8394145,8582156
8398066,5461342
8399443,250602
8399978,9565998
8399978,9945760
8400056,687393
8400056,1357045
8400056,3451621
8400056,4983477
8400056,5959366
8400056,6620881
8400056,8751724
8400056,10803956
8400056,11463227
8400056,13944668
8407321,12538343
8412029,16769271
8413596,9302165
8416327,9776245
8418196,11446959
8418704,8962506
8419880,3766042
8419880,5041422
8419880,16051776
8423050,1726262
8423050,2285789
8423050,8641849
8423050,9669891
8423050,13910363
8423753,5647632
8423753,8568541
8423753,14908556
8427349,5920623
8428178,113093
8428178,7146879
8428178,11623625
8428178,12354446
8428178,14745135
8429206,8602061
8430375,2422963
8430375,3079814
8431252,10808224
8434239,9307493
8434278,1533563
8434278,12945299
8439571,334364
8439571,973596
8439571,997613
8439571,5390207
8440294,5632073
8440608,10602571
8441260,4238064
8441937,16663097
8442681,7453606
8443388,524680
8446825,12141843
8451528,2495262
8451528,13513576
8452096,15916817
8457641,5005591
8458465,7234209
8465070,1621059
8465070,3838861
8468866,13922080
8471880,13842267
8472114,13845612
8474965,16708982
8478011,4793414
8478084,1726262
8485958,3944472
8485958,5625272
8485958,8670820
8485958,11295221
8490499,5534538
8492149,14394148
8493650,4048824
8493989,12183921
8494304,6933829
8500841,1906944
8500841,2093700
8500841,5309938
8500841,9456275
8500841,9869549
8500841,12934382
8500841,14740186
8500931,1461739
8500931,1658183
8500931,2718055
8500931,6426124
8500931,10712250
8504835,1179414
8504835,7060446
8504835,16759074
8505401,193044
8505401,6730252
8505401,12325476
8505401,15204589
8505401,15620657
8506620,6015460
8507034,13577877
8508720,14838551
8510397,53048
8512415,2025369
8512415,7119277
8512415,15646393
8513950,2840057
8514392,13751141
8514893,7376756
8519548,10703660
8523132,393335
8524972,2755491
8530297,604443
8531246,5309938
8531246,7329330
8531246,12149011
8532453,1741507
8533081,3877382
8533081,7899970
8533620,1634305
8534101,3260222
8534337,10622232
8535402,2899955
8535402,3555056
8535402,5241927
8535402,6451022
8535402,7198513
8535402,7636077
8535402,12635639
8535402,12925268
8535402,16491074
8537838,814577
8537838,1662220
8537838,3977889
8537838,4068431
8537838,5271041
8537838,5981917
8537838,7878703
8537838,12946665
8537838,13611821
8539280,7721876
8540442,852938
8541127,9825368
8542417,1663331
8547767,107658
8547767,2355666
8547767,2438155
8547767,3471312
8547767,7015080
8547767,8399711
8547767,10997020
8547767,12738263
8547767,14473404
8550943,115916
8552958,9521823
8556820,7486768
8557180,4756886
8557907,11682358
8561513,15979925
8563445,9345716
8564270,3660656
8564270,7058363
8564270,8658728
8564270,10059034
8564270,12625077
8564270,14475560
8564783,113093
8564783,1568561
8564783,7279435
8564783,7293531
8564826,2484536
8564826,6274161
8564826,6645382
8564826,11211005
8564826,12738263
8567573,3105436
8570531,7434581
8571269,8755313
8571457,16455790
8574899,3262256
8575528,3862803
8576168,8440190
8576322,16562584
8576789,2459599
8576789,14406909
8582064,16102082
8583912,10118095
8583932,12157991
8584340,922413
8587017,10042285
8587705,15669670
8588209,3576024
8588650,14749768
8597085,15916817
8600775,10905279
8603802,6933829
8604447,12891617
8604447,13084383
8604482,11962554
8609899,14361329
8610202,15971853
8610635,5243756
8619352,6171842
8619841,1065170
8619841,2309569
8619841,15919988
8626851,7429020
8627482,11774924
8627882,706332
8627882,832763
8627882,1478052
8627882,1479126
8627882,4020184
8627882,4486099
8627882,5313084
8627882,5676585
8627882,5877642
8627882,7171476
8627882,9736066
8627882,10444290
8627882,10939416
8627882,14439128
8627882,15960657
8627882,15960702
8627882,16458591
8627882,16545464
8627882,16749439
8630009,4358610
8630009,10020792
8632241,5944625
8633133,3168682
8633234,13621400
8634010,1774185
8634010,12612783
8635425,4636966
8637358,581922
8637358,7991563
8637404,10255203
8640702,3692379
8642050,7348142
8643010,10668253
8643561,8582156
8643799,9099432
8643799,14757008
8656903,5533509
8657812,479406
8657812,11711731
8657812,12535743
8657812,13922080
8659643,1820200
8660517,2831689
8660809,378095
8660809,7643718
8662286,9477459
8664882,2479727
8664882,4245997
8664882,12448637
8665397,1726262
8665397,3577724
8665446,836497
8666921,113093
8666921,3669926
8666921,6490048
8666921,7146879
8666921,7434581
8666921,10863899
8666921,16282838
8667194,4199480
8667194,13992417
8670934,12892199
8672603,13589847
8674021,381925
8674021,2842267
8674021,5193565
8674021,5982332
8674021,6465276
8674021,9731068
8674021,14077062
8674021,14947924
8674021,16147698
8675809,957657
8676550,1741507
8676550,4666901
8680478,12041060
8681259,2123197
8681259,4869900
8681259,8555399
8682337,14592754
8689577,4447875
8694606,6895421
8694696,9062674
8694848,10147308
8706020,16053833
8710899,12999339
8713930,15846714
8714797,2939825
8714797,14070693
8716346,7800240
8716346,13761509
8716346,15124621
8717688,3552916
8717688,5436384
8717688,16030541
8718147,7760678
8718894,1953696
8718894,4048824
8718894,8210278
8722482,12941359
8726357,5765695
8726357,14330934
8728933,5635068
8728933,10729720
8730841,2749122
8732083,14239292
8732083,15655257
8736173,5052022
8737727,5471249
8738164,3441064
8738766,331661
8741704,1186413
8741704,3079814
8743824,12316226
8745839,1159402
8745839,8200502
8745839,8674763
8745839,12295909
8745839,14000871
8747463,16437442
8752894,15205179
8755770,2755491
8755770,10908585
8756328,13054331
8757004,5172958
8765862,13004383
8766155,2698915
8766155,9349834
8766155,13894624
8767632,2504919
8767632,4996362
8768605,493167
8770910,2953200
8775262,12738263
8776232,9938008
8781744,6534323
8786035,2097770
8790479,15052990
8800320,8871475
8801785,4907487
8801785,7892493
8804128,13519714
8804413,3563485
8804413,15556006
8806162,12892199
8806222,3752968
8806222,4006103
8806393,350373
8806393,3961188
8806393,6610720
8806393,14517389
8807764,9477459
8807822,9853322
8807936,309791
8807936,3927934
8807936,6957324
8812299,7170149
8813400,12051657
8813400,15473825
8817866,835511
8818864,1312924
8819758,11606085
8820721,13366910
8820945,13006852
8821161,14545013
8823898,2420053
8831596,4175091
8831596,10231210
8831975,13176807
8833152,12044950
8835039,12461958
8836144,14841925
8836717,8991233
8840585,7254322
8841076,5397302
8845289,1370857
8845289,1443789
8845289,3658726
8845289,6287446
8845289,8293728
8845289,10476039
8845289,10557274
8845289,10639992
8845289,10703660
8845289,10708822
8845289,12879884
8845289,14517170
8845289,15015802
8845289,16538520
8845530,3388946
8846061,1518024
8846061,3820380
8846061,10435848
8846061,13255974
8851509,1687155
8851509,3160770
8851509,3979934
8851509,5434812
8851509,7590668
8851509,16490561
8859119,15286773
8859252,2497192
8859252,2764496
8859252,12970246
8861522,1263626
8866602,1806853
8867195,5604161
8867465,8097658
8869783,1713378
8869783,2779175
8869783,3079814
8869783,3944472
8869783,6370710
8869783,7834264
8869783,9699256
8869783,11836242
8869783,12029182
8869783,13482197
8869783,13636810
8869783,14502228
8869783,15900498
8869783,16529123
8869951,1296230
8869951,8375928
8869951,10400390
8873527,467255
8877388,7693212
8878243,16608694
8879690,13751141
8879745,6689921
8879745,13367988
8880003,9683771
8883614,318373
8883981,13353417
8885388,3696458
8885388,7264281
8885388,11237262
8893494,629505
8893494,1568254
8893494,1655248
8893494,3432853
8893494,9269873
8893494,11130833
8893494,12037788
8893494,12144849
8893494,14354734
8893494,14842724
8893494,15881289
8894997,2584338
8895746,3663084
8895746,9993378
8895746,10856354
8897084,359196
8897084,7119277
8897084,8568541
8897084,10855610
8897084,12489378
8897084,15504032
8897967,1774185
8900916,2248599
8901805,6808902
8902391,9258618
8902391,15009600
8902509,4310798
8905586,15960702
8907677,281330
8907677,5339207
8907677,10490059
8910125,11697965
8911523,10772355
8911523,10946455
8911523,12760500
8913911,2920835
8915433,4068431
8915716,175392
8915716,9204089
8915716,13300855
8921550,12909812
8922014,5920623
8923240,1736937
8924306,4091301
8926939,3740782
8933241,9731068
8934001,3549931
8934989,8872204
8937246,4909912
8942973,159643
8942973,15823181
8943045,2664151
8943045,14065897
8943741,4950022
8943741,6582365
8943741,6628024
8943741,9798371
8943741,10395328
8943741,12069811
8944259,13631107
8945000,11834044
8945866,8305517
8955860,10156153
8956644,6802999
8958330,4285663
8958330,4583410
8958330,6143754
8958330,9298907
8958330,10101257
8958330,11615468
8964572,3879087
8977017,15723061
8977858,6793206
8983663,13515437
8983684,5133220
8987229,250528
8987229,403860
8987229,2905785
8987229,3909440
8987229,8118736
8987229,8632293
8987229,12703920
8987229,15343372
8987229,15367337
8987229,15524344
8987229,15542795
8988148,15821978
8988242,1296752
8988242,9731068
8988242,11982440
8988242,14500669
8988242,15115764
8988242,16147698
8989319,16101182
8990200,12388894
8994707,2920835
8995486,10117007
8998916,3460718
8999892,3520773
8999892,4223231
8999892,6322300
8999892,8525807
8999892,11662888
8999892,14425449
8999892,15903807
8999892,16257682
9002221,11355743
9003193,53685
9003193,113093
9003193,172551
9003193,1548562
9003193,1671030
9003193,3441064
9003193,3475821
9003193,3905660
9003193,4927874
9003193,5780679
9003193,8235450
9003193,12256550
9003193,13751141
9003193,16250362
9003193,16290501
9004508,658302
9004508,1076625
9004508,1218377
9004508,3815131
9004508,6169973
9004508,6234739
9004508,9308391
9004508,9953607
9004508,15489542
9004508,15728004
9004508,16009007
9012216,14995351
9013986,10847717
9016219,6072152
9020150,9784322
9025129,4695405
9025129,13383424
9027784,10161857
9033334,2920835
9035799,773132
9038734,7481782
9044807,11218515
9045174,4492894
9045174,5348232
9045174,7019234
9048621,3221914
9050346,359196
9050346,842995
9050346,13081309
9051448,1481418
9051743,12995666
9051743,15833607
9051794,5967189
9052020,4199480
9055128,4607385
9055128,7760678
9055128,13082657
9056741,14786343
9057506,2863429
9057745,4238064
9059853,13922111
9062374,425887
9063586,5015936
9063586,14716793
9063903,4048824
9063903,12246297
9064710,9854700
9064710,10110221
9064710,11541219
9065573,7693212
9065809,11794525
9068801,7685771
9068931,9928647
9068931,13338130
9075945,1568561
9076482,3786071
9077653,11019258
9079534,2585225
9079534,2608559
9079534,4229311
9081710,15489542
9081782,2686861
9081782,6933137
9083739,982595
9085288,11099370
9085449,15457754
9086913,7189409
9088174,10889177
9089199,2745694
9089463,15445174
9095339,14924476
9095482,8784245
9095509,2333720
9096289,5892494
9096671,15693661
9096750,5220184
9096750,5507253
9096750,10257682
9096750,12580519
9096750,13628654
9099377,15992557
9101364,12363681
9104064,2420053
9104064,9699256
9104064,13099102
9113495,1148663
9113495,1276775
9113495,1967402
9113495,2623832
9113495,3326783
9113495,5632073
9113495,6113376
9113495,6180048
9113495,7234316
9113495,7956530
9113495,8783353
9113495,11019258
9113495,12087807
9113495,12357610
9113495,12693445
9113495,12818120
9113495,13343868
9113495,14363327
9113495,15435349
9113495,15916817
9113495,16509182
9116019,752476
9118412,11665581
9121710,2558189
9122483,5735695
9123357,2177638
9124254,4823072
9125121,8166547
9128170,1454150
9128170,11364310
9128170,12657551
9128170,15703754
9128255,679018
9128801,1402858
9128801,1728223
9128801,3203317
9128801,3788688
9128801,3832965
9128801,6804700
9128801,13146123
9128801,13209100
9132865,14732556
9132942,2412799
9132942,13175641
9134217,1145020
9134217,3779587
9134217,9674891
9134217,10344697
9134217,10536779
9134217,12078272
9134217,15386041
9139350,5688909
9139350,6958348
9140156,3149294
9143928,14291524
9143928,16142379
9150242,16010113
9150812,8995719
9150812,13027178
9151405,13050559
9152250,3998423
9152250,4764377
9152250,5015936
9152250,9853322
9152250,16006025
9155579,13746898
9157720,6549665
9157720,7470943
9158920,14256561
9160539,8147932
9166053,9691082
9169352,5221651
9169352,16608185
9169460,537226
9169460,6242047
9169460,9577835
9169460,12064703
9169460,12354226
9169460,13834454
9169460,16494915
9170452,8851996
9173132,2865703
9173132,8104155
9181295,13176807
9181393,1621059
9181393,2664315
9181393,6274161
9181393,7677599
9181393,12483087
9181393,13022517
9181393,14924476
9181393,15120418
9181393,15400372
9181393,15464849
9181393,15566713
9181393,15599206
9181393,16228421
9184270,1893353
9184800,3871151
9185817,12818057
9188011,1719845
9188381,4142069
9188663,3694972
9189544,15445174
9192590,9379774
9193831,170349
9195900,669203
9195900,719627
9195900,10611950
9195900,13697300
9196317,16550727
9198704,4310798
9198704,15539769
9198889,3389988
9198889,9527037
9200609,1524108
9200609,2420053
9200609,15528901
9203148,353017
9203148,815177
9203148,1257066
9203148,1726262
9203148,3627972
9203148,7077297
9203148,8198896
9203148,8309736
9203148,9124457
9203148,9259002
9203148,9539666
9203148,10747773
9203148,11052990
9203148,11887669
9203148,12249554
9203148,12963241
9203148,14314171
9203148,14678826
9203148,15153361
9205594,11578550
9205627,15374635
9205949,8868311
9205949,14378471
9206918,4395468
9206918,9892977
9207907,8241752
9208058,11425265
9208058,14376790
9208271,592250
9210666,8286587
9213816,8258016
9216101,7531687
9221142,5717747
9224850,2430852
9225711,2173752
9226624,4141127
9226624,8306446
9228590,3567852
9230007,16146610
9240384,55552
9240384,247746
9240384,2058536
9240384,3316619
9240384,3986200
9240384,6638785
9240384,7226372
9240384,7447308
9240384,9992484
9240384,10200834
9240384,10762555
9240384,10844032
9240384,13092127
9240384,15144356
9240384,16210568
9240384,16585904
9240909,3149294
9243353,5285103
9244553,14453033
9256318,12087807
9263040,1885265
9263040,5067542
9263040,7170149
9263040,7687057
9263040,14052997
9264779,8208873
9264887,5397302
9267862,28261
9268178,8455365
9268178,13971541
9268178,16554696
9268677,12559193
9268677,14239292
9281493,1313535
9281493,1526402
9281493,2152493
9281493,2640221
9281493,3642881
9281493,8902533
9282040,5155236
9283042,11944598
9284720,3583478
9284720,9491087
9290662,7507717
9290662,7899970
9292188,12815932
9293004,3642107
9296939,1905449
9297048,1046183
9297048,11818840
9297048,12144132
9297048,14409075
9297048,15082728
9297048,15369683
9297887,810052
9297887,8308366
9297887,11213028
9301547,8277292
9304581,7737339
9307256,5604161
9308652,6049808
9321269,9731068
9321269,15173591
9321318,1905218
9322722,3815131
9324574,9868232
9324574,14664958
9328792,3311211
9329758,2376119
9329758,6874390
9329758,11771786
9329758,13547465
9334734,8334438
9336108,2756342
9338402,1416480
9338402,16209071
9338402,16746262
9341182,4983477
9341356,4846190
9342534,234201
9342534,1374571
9342534,1960365
9342534,2666598
9342534,7717673
9342534,7833406
9342534,8990004
9342534,9997996
9342534,12580519
9342534,14634331
9343848,8060067
9343848,16522689
9344398,6800953
9346850,5475096
9346850,5805659
9346850,9523375
9347101,13645906
9351131,4742326
9351131,9638521
9351131,9680197
9351131,16183981
9354995,5719000
9354995,8723609
9355400,1509293
9360523,13083668
9364038,6879102
9366751,13383258
9367609,14070693
9374220,4581556
9378082,4799392
9378082,8953380
9379772,6046196
9381645,1858841
9382136,9699256
9382136,10444290
9383813,2094395
9383813,7980166
9385092,9227832
9389364,10518509
9389437,1550838
9389437,6894361
9389437,12021851
9390508,310632
9390508,1132371
9390508,1849833
9390508,2159716
9390508,4412035
9390508,4573973
9390508,5920623
9390508,6612163
9390508,7989505
9390508,9607945
9390508,9991819
9390508,12087807
9390508,14615165
9390508,15823181
9390508,16553523
9394061,14463554
9395832,287979
9395832,1088992
9395832,2381895
9395832,5616456
9395832,6287194
9395832,8187705
9395832,9843132
9395832,12590363
9396486,6099470
9400400,4965407
9400400,8909354
9402363,10713049
9403597,15823181
9411008,15175515
9411814,1976691
9411814,5892494
9411814,12370293
9411814,12657551
9421107,4097617
9421966,12087807
9422857,15464849
9422857,16379136
9424219,1257256
9427813,7078778
9432991,9062674
9435631,5509787
9435631,7453606
9437141,8539952
9443316,15840922
9446752,772831
9446752,2568356
9446752,2682434
9446752,6118012
9446752,7554964
9446752,10763692
9446752,12219600
9446752,13089558
9447080,6046196
9447560,7501465
9453117,11211005
9460975,3725807
9460975,4919406
9460975,8644644
9460975,12308802
9460975,16590814
9463375,2666450
9463375,3527004
9463375,8153275
9466918,12031279
9467534,5149505
9469872,13928186
9474444,1568561
9474444,3475821
9474444,6968893
9474444,7785291
9474444,7955987
9474444,8258016
9474444,11296740
9474444,16250362
9477310,771745
9478399,14500669
9480274,12110759
9480274,13438137
9480792,16102082
9483032,7776486
9487797,16603596
9487952,6490048
9489328,11888150
9492724,8612627
9499073,526875
9499231,7486728
9512312,9835953
9512418,12756619
9512418,16461457
9517929,1881392
9517929,13303512
9517992,5377489
9519278,9842048
9520337,2308425
9527690,15107975
9532778,13532165
9533322,378847
9533322,7439655
9538016,5972280
9538662,5922570
9538935,12403801
9540872,12535546
9544560,4495741
9544560,4695405
9544560,9673944
9545833,1131213
9550304,4662458
9556020,36323
9556839,5094567
9557529,1478052
9558594,8200502
9559719,4199480
9559719,11796005
9563407,11064860
9564144,16208012
9565407,7322974
9569752,6045696
9569791,3642881
9569791,4823182
9569791,9432991
9573476,9474201
9574537,12546852
9576393,10650527
9577072,12995666
9578349,4714876
9578736,3903519
9579612,12176023
9580552,12158506
9581206,15916817
9583357,9698849
9583357,9853322
9583357,14021878
9584979,1257066
9584979,1726262
9584979,5324782
9584979,9124457
9584979,9547935
9584979,11887669
9584979,12920672
9584979,12963241
9585331,7829864
9585331,9228904
9585331,9342261
9586763,16029160
9586857,7590737
9586976,12826439
9591915,7472765
9594551,1600803
9594551,6340721
9594551,12434625
9595361,4199480
9597286,1058083
9597286,5729280
9603770,431906
9606229,5377489
9613573,42596
9613599,4344128
9613599,6749746
9613599,12685247
9615985,1373583
9616135,15127775
9616549,10418764
9621918,3151216
9622325,3609436
9622325,7721876
9622325,8221265
9624918,4344128
9625498,1796185
9625498,3862803
9625498,4507038
9625498,6763529
9625498,7228906
9625498,8732400
9625498,8789198
9625498,9551131
9625498,9770786
9625498,10752414
9625498,12397334
9625498,14560931
9628285,13845612
9631885,13655346
9632842,2047688
9633500,3160770
9635934,4638584
9637005,4597971
9638729,912263
9638729,9142959
9638729,9788908
9638729,12062576
9638729,13968573
9647100,12850344
9649049,3979934
9651668,5549568
9653254,344232
9653254,4769812
9653254,10372934
9654450,5378835
9654450,13281143
9660135,5268828
9663253,939497
9663253,9360488
9664706,10607328
9664898,1114488
9664898,3387758
9664898,5569931
9664898,8109566
9664898,11008719
9664898,14995170
9666045,5635068
9666461,4425267
9666475,10054366
9666475,12638380
9666475,13501518
9676825,13726191
9677972,7293531
9681436,3142084
9686405,3063657
9687058,14721604
9687341,14318873
9687779,14771833
9695851,3517191
9696911,15811816
9702816,16714462
9703426,3347997
9704376,3139080
9704376,10106804
9704376,13115185
9706496,8666885
9708002,967328
9709307,7597255
9720284,1000089
9720284,1370857
9720284,1686177
9720284,6502843
9720284,9890481
9720284,11236753
9720286,12767
9720286,248150
9720286,552519
9720286,2389758
9720286,2420053
9720286,2853311
9720286,2888902
9720286,4519646
9720286,4619779
9720286,5184822
9720286,5604161
9720286,8159240
9720286,8221517
9720286,8392966
9720286,8572659
9720286,9679344
9720286,10471621
9720286,10702279
9720286,11267682
9720286,11364310
9720286,11481210
9720286,11652604
9720286,11796005
9720286,16406330
9720286,16490069
9722492,3052634
9722492,8783353
9722492,15031476
9722492,15296563
9723511,15948477
9736109,5773406
9739878,14772934
9741015,8306446
9747127,1137220
9747595,10718624
9747751,374592
9748128,15099743
9756718,16250362
9759147,8129282
9759996,4444622
9760931,16225968
9760981,6325718
9769372,12880819
9769973,650619
9769973,14613829
9769973,15560615
9770790,9880592
9773116,16515490
9774213,8830506
9774615,1313535
9776590,7926011
9776590,8106362
9776937,4424278
9777215,11609097
9777215,12832332
9777242,3171800
9777663,8864906
9780413,8235450
9780557,3161181
9782656,9776245
9782656,11832500
9783054,2420053
9783054,12635639
9783054,15528901
9783464,12855345
9786141,493545
9786141,7010360
9786141,15435349
9786545,9679783
9792521,13928205
9795124,12620640
9795380,3207232
9795380,12176023
9795380,14898463
9799667,12342663
9808037,15473882
9808246,1110498
9808246,4310798
9808246,7741609
9808246,8166547
9808246,14804378
9811109,2479727
9814376,1808258
9815910,13367988
9816779,5206216
9820319,2826101
9820319,10500316
9820319,11057738
9821149,1240575
9821149,5199920
9821149,9500269
9821149,16303281
9821149,16690643
9824086,6178767
9829406,5920623
9829406,12354446
9829547,6647021
9832407,12813636
9832861,7767692
9834023,9258618
9834023,15009600
9839039,6776931
9840387,4743487
9850916,259696
9850916,551754
9850916,3668027
9850916,4859709
9850916,5307275
9850916,5907738
9850916,8374806
9850916,9685031
9850916,9728743
9850916,12396639
9850916,15159189
9850916,15915429
9853960,885422
9859271,1384589
9859271,6000082
9859271,8391386
9859271,9933946
9859271,12535957
9859271,13582939
9860299,6113376
9861142,8025938
9862705,6064015
9862807,484739
9862807,1763551
9862807,6295246
9862807,11355590
9867208,1298550
9867682,113093
9867682,7293531
9867682,10343824
9867682,13083668
9867682,15296661
9869554,14361329
9885323,577810
9885323,11961687
9885323,12765831
9886592,9617081
9891297,2474915
9891297,11769509
9891694,711952
9891815,16180934
9895635,8396430
9895635,11517961
9896681,13874340
9899703,1854067
9899703,6334337
9906272,397103
9906281,2272902
9907991,10156153
9911943,3329956
9911943,5166345
9911943,8791911
9911943,10338450
9911943,12582958
9911943,12919210
9912357,8674763
9915945,4358610
9919380,4080924
9919380,12672712
9919903,3118285
9921830,15147188
9922455,14167573
9923862,11606085
9924074,11308521
9926127,13398326
9926127,15338923
9932601,1131213
9932601,1166052
9932601,2962323
9932601,4764377
9932601,6015278
9932601,9731068
9932601,11739760
9932601,12176023
9932601,15916817
9932601,16396956
9934682,3400991
9934682,5854438
9934682,6546075
9934682,8055893
9934682,8659954
9934682,11246393
9934682,11561366
9934682,16167734
9935316,11896160
9940919,2985181
9940919,5604161
9940919,7077875
9940919,8325355
9940919,16406330
9941858,2386993
9941858,3903141
9941858,4412035
9941858,4889717
9941858,4972887
9941858,7526141
9941858,9464281
9941858,11318400
9941858,11431681
9941858,13667160
9941858,14450774
9942523,15175167
9943661,1865099
9943757,900608
9944033,7335258
9944033,11982440
9944666,5309938
9944928,6113376
9946757,1599282
9946757,1864711
9946757,12661600
9946757,13443887
9947466,2265219
9947466,4325242
9947466,12176023
9947466,15473882
9948804,2159716
9950113,12162996
9950113,15563439
9954210,9004030
9954210,10473700
9955875,3490973
9955875,3816998
9955875,5626440
9955875,6500872
9955875,15185903
9956124,7799227
9957873,1492788
9958070,11171865
9958201,3851993
9958201,4858817
9958201,5909272
9958201,6248584
9958201,12772160
9958201,14450774
9958421,742339
9958421,3351654
9958421,4823182
9958421,10811384
9958421,11732016
9958421,12051657
9958421,16662045
9960052,15246285
9960290,2109084
9960290,5904913
9962149,5601801
9963431,4094907
9965545,14679969
9968622,6641740
9969377,9036213
9969377,10306562
9970366,9370726
9973644,14924476
9975703,5906336
9976200,15070292
9979055,4666901
9979179,589169
9981408,16257179
9985313,13447660
9986420,2614334
9990906,234201
9990906,1115655
9990906,2688700
9990906,8226908
9990906,13209677
9990906,13355915
9993089,14414729
9995460,12766031
9998050,11944598
9998517,5900447
9998517,11154621
9998517,14046497
10000965,9474201
10006211,8150240
10008565,14337483
10008878,6610163
10008878,12132929
10008878,14409075
10008878,15592590
10008878,15971853
10010153,12679990
10011660,14142759
10013097,5874009
10013156,3673185
10016423,3242790
10018638,4310798
10020625,16746704
10021078,11144809
10021801,11337664
10021978,12159749
10024425,9933946
10024573,11130425
10024573,14835307
10030204,4680411
10030204,8728214
10030204,12880819
10030796,2928775
10030796,3508869
10030796,3871151
10030796,12090794
10030796,12856821
10030796,15369942
10033669,1044330
10034852,999353
10036426,12620640
10038145,764611
10038145,3309438
10038145,3438969
10038145,4754055
10038145,7774574
10038145,14748805
10038472,541567
10043242,15311022
10043986,16379136
10045654,604443
10045654,3561498
10045654,6192126
10045654,7032419
10045654,8087145
10045654,8705115
10045654,9737639
10045654,14220069
10045654,14225259
10045654,16241360
10047433,5005591
10047581,1648220
10050018,3149294
10050018,4839053
10050018,7408952
10050828,2154917
10050828,3039274
10052682,146933
10052682,1621059
10052682,2165450
10052682,3838861
10052682,4492351
10052682,5753802
10052682,9669891
10052682,10404441
10052682,14305399
10052682,14361725
10052682,15098194
10054150,14428398
10055540,3094806
10055772,5604161
10055772,6203306
10057961,1906944
10057961,7357165
10059074,820060
10066272,14361329
10068530,15801566
10072115,4228257
10072115,8564174
10072115,10682173
10072115,10703660
10074829,1626302
10074829,12837206
10080642,1487493
10080642,6802999
10080642,7258237
10080642,10771282
10080642,12166459
10081646,6007373
10083882,9521056
10084870,8133109
10085707,15823181
10085733,1906944
10085733,4358610
10085733,6755391
10085733,7801455
10085733,15799358
10087274,6056583
10088422,8478164
10088608,649045
10089368,1324966
10089368,3760125
10089368,7225810
10089368,7703576
10089368,11124795
10089368,15932551
10094208,13396576
10096250,8685079
10096250,16454374
10096352,4310798
10099632,1266453
10102119,3802155
10102119,6129606
10103247,9664550
10106937,1776466
10106937,9161015
10106937,11818840
10106937,14835011
10106965,16562584
10110706,6113376
10111521,9100515
10117312,15285971
10118616,8802539
10118616,15274377
10118667,16749946
10121560,14394148
10124280,2749122
10124409,406759
10124409,607696
10124409,817429
10124409,1398526
10124409,1534763
10124409,2802972
10124409,3042061
10124409,3388946
10124409,4638584
10124409,4673619
10124409,5184822
10124409,5397302
10124409,6009068
10124409,6804245
10124409,6892215
10124409,7438344
10124409,7767692
10124409,7994275
10124409,9047502
10124409,9141594
10124409,9601323
10124409,12251520
10124409,13519714
10124409,14305399
10124409,14651878
10124409,14761781
10124409,14859060
10124409,15813748
10124409,15948477
10125683,3471312
10127180,1286164
10130985,9494029
10131447,111320
10131550,788681
10131550,2960739
10133212,166314
10133212,5451517
10133212,8344500
10133212,10772052
10133212,11346335
10133212,12024531
10133212,13112279
10133212,13628710
10133212,14740186
10134168,16749439
10134890,2767558
10136333,23471
10136333,247273
10136333,713419
10136333,1080820
10136333,1370857
10136333,2188174
10136333,3142084
10136333,3441064
10136333,4014364
10136333,4927874
10136333,5125003
10136333,5421013
10136333,5843212
10136333,6502843
10136333,6957324
10136333,7120944
10136333,8396430
10136333,9929669
10136333,10156153
10136333,10178727
10136333,10422474
10136333,10976689
10136333,11318400
10136333,11796005
10136333,12616330
10143423,8052959
10144692,9993002
10144692,16459221
10145919,3639230
10145919,12885397
10148382,380598
10148382,12963241
10148463,12152326
10154177,15793614
10160127,7418113
10166895,9052742
